Customer_ID,churn,months,totcalls,totmou,totrev,adjrev,adjmou,adjqty,phones,marital,income,creditcd
1000389,1,50,19916,49201.67,4750.17,4672.67,49192.67,19911,3,A,3,Y
1000391,0,48,6340,19149.22,4496.76,4400.59,18911.22,6224,3,U,9,Y
1000392,0,54,1389,2311,1742.94,1714.29,2271,1355,6,M,4,Y
1000393,1,48,5386,16984.29,2997.31,2934.41,16801.29,5323,1,M,6,Y
1000394,1,50,17186,55341,4092.15,3942.15,54410,16815,4,A,3,Y
1000395,0,50,17229,51764,4321.88,3976.9,51064,17032,2,M,4,Y
1000396,0,50,9080,23207.03333,3090.92,2796.84,23014.03,9045,1,M,5,Y
1000397,1,52,8562,21896.08667,2696.02,2620.93,21592.09,8415,3,A,6,N
1000398,1,48,2860,4474.02,1430.15,1385.06,4409.02,2812,3,S,6,Y
1000400,1,52,50915,91840.13667,5749.66,5652.88,91397.14,50643,9,M,7,Y
1000401,0,50,4978,9659,2027.59,1967.91,9623,4958,4,M,9,Y
1000404,1,48,6320,23487,2784.73,2693.66,23182,6230,3,B,6,N
1000405,1,48,2748,7295,2821.98,2728.17,7026,2665,2,S,7,Y
1000406,0,48,47848,105028.1067,5703.32,5579.85,104008.11,47404,6,M,9,Y
1000408,1,52,20482,51475,3281.86,3169.48,51151,20344,17,U,1,Y
1000409,0,52,25010,43249,4218.23,4073.07,42825,24768,16,M,5,Y
1000410,0,48,47349,103040.0467,4767.07,4643.41,102395.05,47065,6,S,9,Y
1000411,0,52,7043,11874,2583.41,2522.12,11849,7029,3,M,7,Y
1000412,0,54,3026,13661,3051.04,2930.07,13623,3000,3,M,9,Y
1000413,0,48,23251,50341.02,3057.68,3004.45,50341.02,23251,7,M,6,Y
1000414,0,48,18109,46933,3919,3759.64,45621,17649,4,M,4,Y
1000415,1,48,1109,1555.03,801.13,785.16,1538.03,1100,1,M,9,Y
1000416,0,52,17953,32027.18,3294.84,3140,31652.18,17706,6,M,9,Y
1000418,0,50,16190,37169.02,3916.21,3853.38,37067.02,16151,4,M,8,Y
1000419,1,54,1294,2410,1541.28,1508.1,2355,1266,2,M,6,Y
1000420,1,50,51817,124032.06,2837.29,2638.29,124032.06,51817,10,B,4,Y
1000421,0,50,18706,38707.08,4283.2,4191.97,38236.08,18498,4,U,9,Y
1000422,0,54,24384,45457,4082.63,3990.69,44648,24029,10,M,6,Y
1000423,1,50,13593,34732.49,4053.38,3983.61,34583.49,13528,9,S,6,Y
1000424,0,50,2899,4556,1480.89,1438.43,4504,2856,4,B,3,Y
1000425,0,50,33737,102230,6226.85,5920.99,102046,33680,7,S,5,Y
1000426,1,54,13577,63674.11,7069.57,6992.15,63394.11,13530,3,A,5,N
1000428,0,48,7539,11221,1324.63,1298.5,11167,7506,3,M,7,Y
1000430,1,48,6805,16500.04667,2263.58,2242.82,16356.05,6735,4,S,1,Y
1000431,1,52,41166,64472.60667,4376.74,4292.99,63403.61,40630,7,M,6,Y
1000433,0,50,36276,65121.08667,4585.45,4241.43,64942.09,36172,4,M,7,Y
1000437,1,50,1332,2333,1211.15,1183.41,2283,1294,2,B,6,N
1000438,1,54,64690,126500.6867,6004.3,5877.45,125007.69,64051,14,S,7,Y
1000439,0,48,7730,20182,2785.71,2669.21,19742,7557,4,M,6,Y
1000440,1,54,15316,31049.01667,3267.83,3175.89,30834.02,15218,2,M,9,Y
1000441,1,52,12521,35729.06333,3698.51,3635.61,35519.06,12456,2,M,6,Y
1000442,1,54,20495,51117.29667,6943.66,6879.11,51041.3,20450,5,M,9,Y
1000443,0,48,3411,12324.06667,2226.29,2191.28,12324.07,3411,2,M,9,Y
1000444,1,50,23357,47230,4478.24,4386.3,46840,23149,9,S,2,Y
1000445,1,54,25563,68025.05333,6983.99,6930.76,68004.05,25550,3,M,5,Y
1000446,1,47,6196,23363,2706.14,2619.04,22601,5947,2,M,3,Y
1000447,1,47,488,1096,861.64,830.72,1032,447,1,M,9,Y
1000449,0,50,66754,122300.5,6847.28,6748.76,121786.5,66511,8,A,6,Y
1000450,1,47,781,3406,1312.7,1285.63,3330,755,1,S,7,Y
1000451,0,47,23823,52491.7,4945.86,4785.4,51457.7,23323,6,M,8,Y
1000452,1,52,8186,20494,2862.28,2793.34,20364,8136,4,M,9,Y
1000453,1,51,6215,12048.02,2809.27,2701.92,11796.02,6106,7,M,9,Y
1000456,0,47,17125,34663.05333,4782.02,4719.94,34454.05,17004,10,S,9,Y
1000458,0,53,7333,15713,2861.88,2806.92,15705,7328,6,M,7,Y
1000460,1,47,9798,24429,2715,2656.19,24281,9739,1,M,7,Y
1000461,0,51,31562,82912.01,6372.55,6202.64,81784.01,31088,7,M,8,Y
1000462,1,47,3617,20575,1955.13,1934.49,20563,3609,2,B,3,Y
1000463,0,53,44849,116770.85,7596.95,7485.14,116212.85,44610,4,A,4,Y
1000465,0,53,17927,48809.14333,6207.64,6076.62,48388.14,17827,6,B,9,N
1000466,1,49,3034,7792.04,2439.96,2354.59,7643.04,2965,1,A,3,Y
1000467,0,53,37432,81924.34333,5786.86,5662.03,81151.34,37035,4,U,5,Y
1000468,1,47,11792,27814.03667,2639.92,2598.78,27140.04,11506,2,A,6,N
1000469,1,53,13603,23795,3061.1,2797.7,23642,13513,3,A,6,Y
1000470,0,49,13637,31543.36333,3633.2,3350.14,31199.36,13479,4,M,9,Y
1000471,1,53,35951,74665.08667,4934.14,4786.25,74072.09,35647,3,M,5,Y
1000472,0,49,1803,3127,1649.55,1567.29,3089,1788,2,M,8,Y
1000473,1,51,14123,27922.10667,3435.26,3344.15,27814.11,14052,5,M,9,Y
1000474,1,47,13330,31869,3001.26,2849.34,31261,12974,9,M,3,Y
1000475,1,53,6406,16590,2183.87,2082.74,16119,6205,3,M,4,Y
1000477,1,49,652,1432.053333,1092.23,882.32,1427.05,649,1,S,9,Y
1000478,0,47,3635,14247,2446.63,2372.44,14168,3587,2,M,7,Y
1000479,1,53,45588,101751.08,5946.72,5814.05,100876.08,45129,10,U,5,Y
1000480,0,49,12671,27705.15,3448.78,3188.49,27604.15,12619,3,U,7,Y
1000481,0,49,34709,66424.23667,4817.59,4671.25,65423.24,34142,5,M,6,Y
1000483,1,47,5599,18697.23667,2937.17,2903.62,18635.24,5571,7,B,5,N
1000484,1,49,5309,12350.28,1869.33,1777.97,12187.28,5226,4,M,7,Y
1000486,1,47,18365,30344,2934.45,2870.72,30181,18258,5,S,3,Y
1000487,1,51,4044,8135.016667,2131.03,2087.48,8112.02,4035,3,M,7,Y
1000488,0,51,20094,36556.15333,3072.81,3000.23,36320.15,19977,4,U,6,Y
1000489,1,53,2004,3968,2076.92,2035.71,3915,1966,2,U,1,Y
1000490,0,51,23325,55467.41,5458.61,5439.21,55371.41,23259,18,S,8,Y
1000491,0,53,40927,87542,5162.17,5043.46,87099,40749,7,M,9,Y
1000492,1,49,27349,64743.17667,4734.51,4651.93,64724.18,27344,19,S,6,Y
1000493,1,47,29334,72678.07,3932.05,3860.33,71873.07,29033,10,U,3,Y
1000495,1,51,5091,11274.27,2842.01,2754.62,10939.27,4898,6,M,5,Y
1000496,0,47,20176,40588.06333,4234.35,3842.71,40063.06,19956,2,S,6,N
1000497,1,53,2300,4031.02,1544.59,1518.78,4031.02,2300,1,M,7,Y
1000498,0,53,12774,30946.05333,3971.55,3720.94,30946.05,12774,6,A,4,N
1000499,0,47,53384,83927.81667,7352.03,7255.69,83451.82,53076,8,U,3,Y
1000500,0,49,7884,19368,2795.16,2743.55,19368,7884,5,M,7,Y
1000501,1,47,15118,32327.16667,6890.37,6773.89,32097.17,15033,2,U,9,Y
1000502,1,47,8282,18591.11,2722.43,2621.53,17434.11,7869,2,U,6,Y
1000503,1,51,11540,29462,3676.67,3583.91,28851,11271,7,M,9,Y
1000504,1,47,2157,4697,1789.73,1759.25,4682,2146,1,M,6,Y
1000505,1,47,7735,12755.05,2153.18,2062.11,12312.05,7517,1,A,6,Y
1000506,0,53,8952,17895.01667,2318.69,2256.97,17800.02,8907,4,A,2,Y
1000507,1,49,28685,72638,4593.97,4475.42,72056,28436,4,A,6,Y
1000508,0,53,24160,57051.72,6014.82,5940.42,56797.72,24061,8,M,3,Y
1000509,0,47,11545,35948,3770.46,3696.27,35523,11481,3,B,5,Y
1000510,1,51,2400,5649,1627.75,1613.04,5645,2396,3,B,6,Y
1000511,0,51,35472,88242.33667,8432.51,8300.96,87731.34,35157,6,B,5,Y
1000512,0,47,11324,30109.15667,3612.87,3311.34,29891.16,11213,8,A,6,Y
1000513,0,49,28434,60211.42333,4806.2,4721.58,59855.42,28296,4,M,3,Y
1000514,1,49,10615,24369.21333,2996.87,2924.29,24203.21,10533,4,M,9,Y
1000516,0,53,4066,7828,1763.69,1744.74,7765,4040,4,S,7,Y
1000517,1,53,15868,38777.07,3414.56,3051.9,38677.07,15826,5,M,3,N
1000518,0,49,20651,47225.14,4047.42,3903.93,46701.14,20420,3,M,8,Y
1000519,0,53,23685,54608.02,4783.81,4483.2,54203.02,23530,4,M,6,Y
1000520,0,47,22244,49902.19667,4213.6,3911.39,49733.2,22171,6,S,6,Y
1000521,1,51,9660,26291,3680.66,3653.56,26251,9638,3,S,5,Y
1000522,1,53,5317,9318,2393.09,2298.25,9293,5298,2,S,4,Y
1000524,1,51,8761,20178,2617.63,2532.15,20088,8723,1,M,9,Y
1000525,1,47,26391,73849.26667,4505.63,4362.07,72784.27,25992,6,M,7,Y
1000526,1,47,4479,11224.05333,3236.42,3123.65,10961.05,4367,2,M,9,Y
1000527,1,53,27750,54352.05,4125.32,4033.06,54070.05,27555,5,B,2,Y
1000529,1,49,4704,14220,3203.99,2871.94,14106,4639,4,M,7,Y
1000530,1,49,127,327,985.73,959.99,206,109,1,U,7,Y
1000531,0,51,22087,46777.2,4135.97,4071.45,46772.2,22084,3,M,9,N
1000533,0,53,20923,39490,3110.93,3049.64,39296,20850,3,A,2,Y
1000534,1,49,574,1284.07,1194.4,1170.04,1279.07,569,1,B,3,Y
1000535,0,53,9249,27541,2719.53,2694.52,26956,8992,5,S,6,Y
1000536,1,49,45016,112829.5233,7365.11,7053.33,112728.52,44984,4,M,7,Y
1000538,0,53,33331,86906.16667,6318.17,6213.84,86767.17,33274,4,M,9,Y
1000539,1,47,1380,4063,1757.03,1719.35,4029,1375,4,M,8,Y
1000540,0,51,8055,16635.06667,2533.79,2450.14,16337.07,7848,2,B,6,Y
1000541,1,51,28697,63723.41333,4674.43,4537.45,62598.41,28314,4,U,7,Y
1000542,1,47,15872,26508.17,4152.84,4056.24,26431.17,15819,4,M,8,Y
1000543,0,49,38593,84072,4667.09,4546.12,83539,38359,8,M,6,Y
1000544,0,47,16973,45026.58667,4535.21,4412.17,44068.59,16618,8,U,9,Y
1000545,0,47,9112,18457,2691.64,2625.51,18223,9041,4,M,7,Y
1000546,1,49,26346,64006.32,4986.14,4651.08,63358.32,26102,5,M,7,Y
1000547,0,49,12231,29049.12333,2944.28,2845.2,28867.12,12141,5,U,6,Y
1000548,0,53,4663,19520,2551.64,2469.38,19255,4573,2,S,7,Y
1000549,0,53,8276,15337.20667,2690.06,2628.77,15294.21,8252,4,A,6,Y
1000550,1,49,24561,54491.14,5121.28,5039.02,54402.14,24509,3,M,6,Y
1000551,0,53,22739,35653,4549.79,4396.72,35294,22546,11,B,3,N
1000552,1,51,2274,5426.036667,1821.17,1802.78,5396.04,2262,2,M,9,Y
1000553,1,53,67034,121809.02,8034.34,7874.97,120918.02,66528,8,M,9,Y
1000554,1,51,5133,12525.13,2628.09,2531.07,12137.13,4949,1,U,8,Y
1000558,1,51,2060,10639,1429.06,1215.54,10597,2050,3,U,8,Y
1000559,0,53,15769,31632,3484.73,3378.28,31524,15707,7,M,5,Y
1000560,0,49,44998,87989.71667,3892.02,3773.11,87656.72,44824,9,M,7,Y
1000561,0,47,5873,11253,1458.96,1437.18,11235,5863,5,S,2,Y
1000564,0,49,8099,18393.18667,3350.57,3319.52,18366.19,8087,3,M,9,Y
1000566,0,47,11646,30114.22,3140.83,3075.06,30089.22,11634,5,U,5,N
1000567,1,53,14204,34535.42,3811.69,3752.01,34476.42,14173,4,M,6,Y
1000568,0,53,14404,30396.27667,4153.87,4070.01,30289.28,14349,4,M,9,Y
1000569,1,51,13193,29870.38,6735.23,6602.86,29848.38,13176,9,S,9,Y
1000570,0,47,25451,81269,11529.73,11450.78,81092,25404,5,M,9,Y
1000571,0,47,25139,42809.28333,3996.19,3897.37,42786.28,25127,4,U,6,N
1000572,0,51,98874,173608.37,10159.28,10061.21,173302.37,98705,7,U,6,N
1000573,0,49,20991,41748.08667,3723.07,3577.33,40953.09,20614,3,M,5,Y
1000574,1,53,3611,10012.05,2945.3,2915.46,10012.05,3611,4,M,9,Y
1000575,0,51,24995,45221.15,3811.45,3722.74,44760.15,24783,5,M,7,Y
1000576,0,53,17773,44883,3663.01,3529.95,43583,17227,4,M,5,Y
1000577,1,47,21871,50592.21667,4083.46,3976.43,50430.22,21814,10,M,6,Y
1000578,1,47,17174,40411.44333,3822.34,3694,39625.44,16817,5,M,5,Y
1000579,1,47,5594,9840.05,1964.99,1890.05,9772.05,5561,1,M,9,Y
1000580,0,51,3738,17146,2583.37,2354.36,17066,3704,3,S,3,Y
1000581,1,49,4245,8407.04,1997.05,1943.82,8407.04,4245,1,S,7,Y
1000583,1,49,11015,29424,3121.4,3053.23,29266,10927,7,M,1,Y
1000584,0,49,24436,61794.20667,4694.59,4555.48,61226.21,24192,3,S,4,Y
1000585,1,53,11473,25240.24,2833.83,2758.89,25077.24,11423,3,A,6,Y
1000586,0,49,18025,51725.01667,6019.38,5925.98,51714.02,18019,8,B,9,Y
1000587,1,47,625,1042,1109.78,1087.1,1042,625,1,S,6,Y
1000588,0,53,16960,56143.74333,5669.57,5589.73,56143.74,16960,3,M,7,Y
1000589,0,49,26317,55509.17,4023.34,3954.11,55411.17,26287,11,M,4,Y
1000590,1,47,25539,51687.07,3421.68,3341.84,51687.07,25539,4,A,7,Y
1000591,1,47,20980,39549.32,3601.45,3226.17,39009.32,20694,4,M,5,Y
1000592,0,53,25361,74316.11,8137.41,7982.78,73430.11,25059,3,M,7,Y
1000593,0,51,14057,48337.01667,4537.7,4396.37,47223.02,13747,4,M,6,Y
1000594,1,51,1892,10426.03667,2777.22,2685.59,10318.04,1876,4,S,3,Y
1000596,1,49,8064,21608,3580.72,3495.24,21544,8034,4,U,5,N
1000597,0,47,24820,55926.03667,4358.49,4020.01,54746.04,24302,2,M,7,Y
1000598,1,47,9828,25675.07,3584.17,3490.14,25462.07,9762,4,B,4,Y
1000600,1,51,42014,69241,4217.08,4130.15,68859,41732,7,M,7,Y
1000601,0,53,11639,40531.04,5670.9,5591.87,40466.04,11604,3,M,7,Y
1000602,0,49,3219,6011,2374.47,2292.02,5940,3192,1,M,8,Y
1000603,1,47,7371,36834,3890.8,3756.53,35166,7210,3,S,9,Y
1000604,1,51,15885,35932.07,4570.11,4444.74,35679.07,15739,5,A,8,Y
1000605,1,47,7273,12000.03,1659.4,1581.98,11910.03,7217,2,A,8,Y
1000606,0,47,1990,3598,1024.35,993.39,3515,1944,5,M,7,Y
1000608,1,53,654,2180,1685.05,1638.68,2122,643,1,M,6,Y
1000609,0,53,9722,24124,2288.89,2242.05,23997,9656,5,B,7,Y
1000610,0,47,5003,10479,1587.42,1564.2,10435,4978,7,U,4,Y
1000613,1,49,7268,15468,2747.2,2669.78,15345,7192,4,M,6,Y
1000614,1,53,6063,22410.01667,2661.77,2585.96,22087.02,6003,3,S,6,N
1000615,0,49,19748,71211.89333,6088.13,5749.71,70830.89,19639,7,U,1,Y
1000616,1,47,33883,98733,3912.51,3784.05,96766,33126,2,S,2,Y
1000617,1,53,2691,7324,2026.08,1951.89,7280,2663,2,M,6,Y
1000618,0,47,11286,23861.01667,2633.68,2556.37,23634.02,11164,3,M,9,Y
1000620,0,49,9160,29860.21,3993.82,3919.18,29802.21,9136,3,M,9,Y
1000621,1,47,4674,9779,2250.76,2171.75,9640,4629,5,A,6,Y
1000622,0,53,46579,98624.09667,6319.58,6174.01,97007.1,45719,9,M,3,Y
1000624,0,47,27617,59365.1,6824.98,6745.97,59353.1,27608,9,M,8,N
1000626,1,51,27024,51788.23667,3784.39,3642.51,50483.24,26378,4,U,9,Y
1000627,0,53,320,961,1412.9,1196.81,926,306,1,S,5,Y
1000628,0,47,167,271,873.84,839.65,257,155,2,M,7,Y
1000629,1,47,10181,21636,1857.92,1822.1,21363,10008,5,U,2,N
1000630,0,47,21170,82900.80333,15023.95,14906.57,81244.8,20684,4,M,6,Y
1000631,0,53,23766,51261.03667,5057.55,4929.32,50823.04,23531,3,U,8,Y
1000632,0,47,54383,100425.34,5325.32,5162.06,99488.34,53910,5,M,7,Y
1000634,0,49,19400,45846.04,5118.9,5032.33,45630.04,19291,5,U,9,Y
1000635,0,47,26348,69136.21667,9140.86,8838.9,68880.22,26268,9,S,9,Y
1000636,0,49,10311,26603.04,4960.57,4578.86,26468.04,10238,14,S,9,Y
1000637,1,51,1970,4534.016667,1526.06,1440.84,4431.02,1911,1,M,6,Y
1000638,0,47,28059,63372.45,5180.08,4841.24,62840.45,27807,6,U,7,Y
1000639,0,51,14270,33926.03667,3764.89,3716.05,33504.04,14049,16,S,9,Y
1000641,1,53,47241,111541.4267,8118.26,7988.7,110774.43,46970,9,A,7,Y
1000642,0,47,35652,88932.16667,5772.51,5638.7,88098.17,35265,2,M,6,Y
1000643,1,51,1904,6428,996.71,896.07,6248,1838,3,U,6,Y
1000644,1,53,11868,22715.29,3526.73,3151.97,22589.29,11796,4,M,9,Y
1000645,0,51,3355,10868,2389.79,2304.27,10801,3325,2,M,8,Y
1000646,0,47,386,936,1031.32,997.77,861,358,2,U,4,Y
1000647,1,51,23097,54985.03333,5039.67,4955.8,54656.03,22944,1,A,7,Y
1000649,1,47,3386,7093.07,1429.86,1392.02,6998.07,3333,3,S,6,Y
1000650,1,51,24836,70317.17,4808.93,4682.84,69157.17,24379,3,M,6,Y
1000652,0,51,84073,233419.0967,19754.85,19432.46,232855.1,83893,8,M,7,Y
1000653,1,47,20461,48315.12333,5297.67,5178.72,47736.12,20184,4,B,3,Y
1000654,1,49,2531,4533,1770.43,1721.08,4533,2531,4,B,7,Y
1000655,0,49,5797,22419,2546.13,2421.99,20880,5484,3,S,6,Y
1000656,0,47,23111,41637.05,5184.39,5030.63,41101.05,22850,9,U,1,N
1000658,0,53,19344,49146.37667,5520.66,5427.92,48903.38,19237,4,M,9,Y
1000659,1,47,3673,10544.87,2348.65,2223.91,10254.87,3573,2,M,9,Y
1000661,1,53,21163,47438.09667,4880.79,4769.82,47438.1,21163,6,A,1,Y
1000663,1,51,2236,4984.02,2770.58,2683.34,4924.02,2200,1,M,9,Y
1000665,0,51,21227,47147.71,4725.95,4592.23,46597.71,20965,10,B,6,Y
1000668,1,53,36592,85527.02,4821.1,4700.13,84486.02,36179,5,S,5,Y
1000670,1,53,10386,35642.12333,4735.41,4575.74,35363.12,10290,3,S,3,Y
1000671,0,47,11301,28095.09,3440.84,3365.99,28095.09,11301,3,M,8,Y
1000672,0,49,721,2039.016667,1075.41,1040.69,1970.02,680,1,S,5,Y
1000673,0,53,1303,3207.036667,1448.59,1426.07,3115.04,1266,1,A,7,Y
1000674,0,51,8702,21804.24,3743.57,3411.85,21735.24,8661,5,S,9,Y
1000675,0,49,16901,25645,2578.76,2498.11,25479,16818,6,U,1,Y
1000676,0,47,3423,9204,1823.58,1743.57,8949,3355,4,M,4,Y
1000677,1,51,6544,15467.02,2602.53,2516.64,15149.02,6391,2,S,7,Y
1000678,1,53,18175,62835,4577.61,4480.83,61879,17835,6,M,3,Y
1000681,1,47,15247,26622.10333,2436.36,2412,26053.1,14946,7,U,6,Y
1000683,1,47,35779,63324.03667,6890.99,6632.69,61566.04,34309,3,B,3,N
1000684,1,53,5517,16019,2381.98,2345.23,15778,5405,3,S,7,Y
1000685,0,49,34153,81292.07,4376.32,4288.49,80940.07,33984,9,M,7,Y
1000687,0,49,21323,34324.07333,3428.43,3196.32,34188.07,21238,11,M,7,N
1000688,0,53,9495,22982.01667,3178.39,3098.61,22662.02,9387,3,A,9,Y
1000689,0,53,70411,140779.4167,9700.52,9578.97,140060.42,70117,5,A,9,Y
1000690,0,51,5783,14281.01667,2895.78,2808.85,14195.02,5749,1,B,3,N
1000691,1,53,316,851,1702.29,1670.68,834,305,1,S,1,Y
1000692,1,51,6563,26322,2888.56,2809.53,25886,6480,2,M,7,Y
1000693,1,51,3127,7210,1762.8,1709.57,7196,3120,7,M,7,Y
1000694,0,51,37953,108829.4033,7172.93,7049.24,108745.4,37911,18,S,9,Y
1000695,1,53,4747,9594.096667,1632.37,1554.2,9392.1,4643,1,M,9,Y
1000697,0,51,21884,41859.02,3718.74,3633.58,41805.02,21840,3,B,7,Y
1000698,1,51,322,672,890.26,867.04,648,313,1,M,7,Y
1000699,0,53,3129,12075.13333,1398.64,1352.27,11916.13,3094,5,U,4,Y
1000700,0,47,5717,16455,2434.84,2357.42,16364,5680,5,M,9,Y
1000701,0,51,11483,25997,4142.79,3827.66,25894,11438,2,S,3,N
1000703,0,51,9633,24661.01667,3179.09,3101.67,24456.02,9523,4,A,3,Y
1000704,0,53,43638,96932.05667,11744.15,11666.73,96818.06,43591,6,U,8,Y
1000705,0,47,11310,27523.05333,3544.61,3465.69,27334.05,11211,3,S,5,Y
1000707,1,46,39613,97229.13667,8586.32,8493.96,96704.14,39353,3,M,5,Y
1000708,1,46,10618,20083,2622.06,2546.25,19806,10457,2,M,7,Y
1000709,0,53,13039,33557,2982.39,2906.58,33250,12933,3,S,8,Y
1000711,0,49,1411,2179,1884.41,1839,2174,1408,1,M,6,Y
1000712,1,51,11389,24276,2571.39,2504.29,24110,11318,8,S,7,Y
1000713,0,51,14717,28643.05333,3029.38,2953.57,28386.05,14600,2,M,9,Y
1000714,1,46,2395,7346,2826.23,2718.73,7156,2339,1,B,3,N
1000715,1,46,20821,49277.26667,4136.05,3807.94,49146.27,20744,8,U,8,Y
1000716,1,46,26262,53891.12333,4030.65,3948.37,53744.12,26169,10,S,7,Y
1000717,0,53,515,1143,1528.13,1492.36,858,386,1,S,5,Y
1000718,1,46,18347,30322,2881.96,2789.7,30131,18265,3,U,7,Y
1000719,0,46,39450,89321.01667,5425.77,5291.11,88378.02,39058,9,B,6,Y
1000720,1,50,10009,25720.14667,2623.41,2605.94,25583.15,9941,2,M,9,Y
1000721,0,52,8145,28356,4077.74,3964.37,28045,7980,2,B,2,Y
1000722,0,46,29097,66711.02,6441.66,6349.22,66336.02,28942,5,B,5,Y
1000724,0,48,14424,23708.03667,3716.4,3419.39,23573.04,14342,4,M,9,Y
1000725,0,50,20873,35165.01667,2744.65,2692.01,34592.02,20484,7,U,6,Y
1000726,0,46,12703,26819.12,4037.38,3745.97,26500.12,12548,7,A,6,Y
1000728,1,50,2697,4729,1756.33,1699.88,4729,2697,2,M,8,Y
1000729,0,48,9040,27500.19667,4181.37,3868.66,27416.2,9007,7,M,6,Y
1000730,0,50,10174,40448.01667,5679.71,5459.91,40429.02,10161,4,U,7,Y
1000731,1,50,10507,27124.08333,2727.4,2622.61,26439.08,10257,4,M,3,Y
1000732,1,46,14622,48519.10333,4721.02,4424.9,48079.1,14450,2,M,6,Y
1000733,1,50,17737,47884.16667,4529.28,4415.57,47728.17,17667,6,U,7,Y
1000735,1,52,2882,5890,2213.57,2124.54,5799,2831,3,S,5,N
1000737,1,46,12932,45733.35333,6140.74,6021.5,45187.35,12799,2,M,9,Y
1000738,1,48,117,229,1971.46,1893.94,219,113,1,M,6,Y
1000739,0,50,5749,10707,2840.94,2759.33,10661,5720,2,U,6,Y
1000740,0,46,3255,5176,1566.37,1508.31,5088,3213,1,S,6,Y
1000741,1,52,62711,147379.3133,11324.68,10928.43,145792.31,62045,2,M,9,Y
1000743,1,48,10329,19938,3218.06,2935.63,19707,10199,3,M,4,N
1000744,1,50,12181,30435.1,4240.19,4032.99,30152.1,12062,4,M,4,Y
1000745,0,48,38330,112345,7684.63,7540.48,111747,38145,2,S,4,N
1000747,0,52,10655,18381.19667,2989.03,2901.03,18008.2,10483,3,S,3,Y
1000748,1,52,11752,23947.05,2796.02,2690.82,23354.05,11516,7,M,6,Y
1000749,0,52,2224,5491,2010.76,1947.53,5424,2185,2,M,9,Y
1000750,0,46,13017,20129,2654.18,2562.11,20030,12941,6,U,5,Y
1000751,0,46,7297,19756.26,3155.71,3055.73,19694.26,7270,2,M,8,Y
1000752,0,48,2731,8310.873333,2011.92,1932.88,8273.87,2712,1,M,7,Y
1000753,0,48,30681,60835,4337.03,4219.93,60304,30396,13,M,6,Y
1000754,0,50,5736,13970.12667,2637.16,2539.91,13830.13,5675,11,B,6,Y
1000756,0,50,23496,54964.48667,4402.15,4073.4,54718.49,23354,4,M,9,Y
1000757,1,50,8221,12555,2557.07,2287.57,12447,8147,3,A,6,Y
1000758,1,50,7441,30241.04667,3075.87,2982.37,30067.05,7383,2,S,6,Y
1000759,1,52,2332,8712,2575.3,2447.2,8682,2322,3,M,7,Y
1000761,1,46,7173,17444,2228.64,2145.34,16962,7000,3,U,7,Y
1000762,0,50,6965,12752,1739.6,1671.6,12582,6866,5,M,9,Y
1000763,1,46,2487,4703.033333,1695.36,1626.03,4633.03,2436,2,M,6,Y
1000764,1,48,7013,14051.01667,2034.9,1939.73,13993.02,6975,3,M,6,Y
1000765,1,52,440,961.02,1484.2,1414.87,914.02,409,1,M,6,Y
1000766,0,50,7098,18399,2800.36,2748.36,18289,7039,2,M,6,Y
1000767,1,52,4071,9509,1649.38,1579.3,9199,3896,4,M,8,Y
1000768,1,46,1708,3073,1435.87,1399.44,3063,1704,1,M,6,Y
1000769,1,48,2060,5175.113333,748.8,641.41,4739.11,1865,4,M,4,Y
1000770,0,46,21306,44679.32333,4286.39,4204.41,44466.32,21183,16,B,6,Y
1000775,1,48,3254,8326.016667,1172.2,1098.01,8188.02,3203,7,M,5,Y
1000776,0,52,12075,30701.22,4991.78,4911.01,30701.22,12075,4,M,7,Y
1000777,1,52,24605,50826,4838.52,4756.91,50627,24543,4,M,4,Y
1000778,0,48,11412,29309.53667,3521.45,3439.21,28998.54,11323,7,M,9,Y
1000779,1,50,10101,26514.03667,3616.03,3539.74,26365.04,10016,6,S,8,Y
1000780,1,46,5130,9273,1807.61,1724.38,9229,5106,4,S,1,Y
1000781,0,48,11249,19417.04,2767.99,2691.7,19358.04,11223,5,S,9,Y
1000782,1,48,18564,30990.02,2816.44,2721.1,30602.02,18365,2,S,3,Y
1000783,1,50,14587,37439.05,4553.29,4444.75,37258.05,14509,4,S,3,Y
1000784,1,50,9101,22019,2921.84,2848.31,21785,9005,4,M,5,Y
1000785,1,52,669,1150,1801.63,1733.63,1002,600,2,S,3,Y
1000786,1,52,3169,6820,1890.43,1849.84,6769,3154,2,M,6,Y
1000787,0,48,4402,11853,2068.15,2000.15,11751,4363,1,M,7,Y
1000788,1,48,6112,28545.36667,4519.16,4222.26,28148.37,6054,4,A,6,N
1000790,1,52,4097,7554.053333,1782.46,1698.63,7197.05,3929,3,U,3,N
1000791,0,48,10898,22537.06667,3880.87,3803.54,22434.07,10845,3,M,6,Y
1000792,0,48,8697,22643,3244.77,3138.82,22083,8427,6,B,6,Y
1000793,1,52,801,1362,1588.67,1529.17,1350,796,2,M,7,Y
1000794,0,48,899,2501,925.49,836.99,2272,817,3,U,6,Y
1000796,1,48,9362,19009.04,2748.92,2642.08,18758.04,9244,4,M,9,Y
1000799,1,46,2805,5627,2448.03,2175.49,5604,2792,2,M,7,Y
1000800,1,48,4515,11058.05,3325.02,3274.52,10757.05,4464,2,M,5,Y
